case_id,user_handle,visa_type,visa_entry,consulate,major,status,check_date,complete_date,waiting_days
842200,luckily,J1,Renewal,HongKong,Biology,Clear,2024-12-18,2025-01-27,40
842221,visa过过过,J1,New,BeiJing,Mat. Phys. & Chem.,Clear,2024-12-18,2025-02-06,50
842232,SyTao,F1,Renewal,BeiJing,Bioengineering,Pending,2024-12-18,0000-00-00,403
842256,balabala,F1,Renewal,GuangZhou,CS PhD,Clear,2024-12-18,2025-02-05,49
842356,求下签,F1,Renewal,BeiJing,HCI,Clear,2024-12-18,2025-02-20,64
842449,swx,H1,New,GuangZhou,Biology,Pending,2024-12-18,0000-00-00,403
841816,求过签下签,H1,New,BeiJing,ECE,Clear,2024-12-19,2025-02-06,49
841818,helpme,F1,Renewal,BeiJing,ECE,Clear,2024-12-19,2025-02-06,49
841820,QUICKQUICK,J1,New,BeiJing,CS,Clear,2024-12-19,2025-02-06,49
841821,eln,F1,Renewal,ShangHai,Electrical and Computer E,Clear,2024-12-19,2025-02-11,54
841853,过过过,F1,Renewal,BeiJing,Chemistry,Pending,2024-12-19,0000-00-00,402
841859,Tom,F1,Renewal,GuangZhou,Computer Science,Pending,2024-12-19,0000-00-00,402
841961,美国国务院,F1,Renewal,MexicoCity,ECE,Clear,2024-12-19,2025-02-28,71
841971,ybbbby,H1,Renewal,GuangZhou,cs,Pending,2024-12-19,0000-00-00,402
842006,花小白求过,J1,New,BeiJing,bio,Clear,2024-12-19,2025-02-05,48
842049,下签下签下,F1,Renewal,GuangZhou,CS/HCI,Clear,2024-12-19,2025-02-06,49
842053,kmw,F1,Renewal,ShangHai,CS,Clear,2024-12-19,2025-01-27,39
842079,给我过给�,F1,Renewal,ShangHai,Quantitative Econ,Pending,2024-12-19,0000-00-00,402
842097,求求,F1,Renewal,ShangHai,ME,Clear,2024-12-19,2025-02-07,50
842102,求求快快下,H1,New,ShangHai,Bioengineering,Clear,2024-12-19,2025-02-07,50
842124,求求了，快,F1,New,BeiJing,ECE,Clear,2024-12-19,2025-02-07,50
842207,性感母蟑螂,H1,New,Others,CS,Clear,2024-12-19,2025-03-07,78
842219,LvBu2025,H1,Renewal,Others,CS,Clear,2024-12-19,2025-02-26,69
842255,求下签,O1,Renewal,Others,ECE,Pending,2024-12-19,0000-00-00,402
842280,Toto,L1,Renewal,Europe,ME,Pending,2024-12-19,0000-00-00,402
842322,zzzzy,F1,Renewal,GuangZhou,cs,Clear,2024-12-19,2025-02-11,54
841897,chichidad,H1,New,Toronto,DS,Clear,2024-12-20,2025-02-26,68
841843,过完春节就,J1,New,BeiJing,RNA biology,Clear,2024-12-20,2025-02-12,54
841875,求求下吧 �,O1,New,BeiJing,CS,Pending,2024-12-20,0000-00-00,401
842248,zzaqwer,H1,New,BeiJing,MD,Pending,2024-12-20,0000-00-00,401
842011,顺利通过BIO,J1,New,GuangZhou,Bio,Clear,2024-12-20,2025-02-06,48
842095,惯犯了,F1,Renewal,GuangZhou,Physics,Clear,2024-12-20,2025-02-18,60
842096,sunyinjin,H1,New,HongKong,CS,Clear,2024-12-20,2025-01-17,28
842180,下签就行,J2,Renewal,GuangZhou,Chem,Clear,2024-12-20,2025-02-07,49
842183,akmha20001,F1,Renewal,BeiJing,Biomed,Clear,2024-12-20,2025-02-07,49
842191,临床麻醉J1,J1,New,GuangZhou,Anesthesiology,Pending,2024-12-20,0000-00-00,401
842239,朱丽平,B2,New,ShangHai,CS,Clear,2024-12-20,2025-02-03,45
842247,Linyang17,F1,Renewal,BeiJing,Pharmaceutical Sciences,Pending,2024-12-20,0000-00-00,401
842250,求下签！！,J1,New,Europe,Biology,Clear,2024-12-20,2025-02-19,61
842299,临床麻醉J1,J1,New,GuangZhou,Anesthesiology,Clear,2024-12-20,2025-02-10,52
842308,真的慢,H1,New,BeiJing,EE,Clear,2024-12-20,2025-02-11,53
842404,H,F1,Renewal,ShangHai,Bioe,Clear,2024-12-20,2025-02-18,60
842578,Ricky,H1,New,BeiJing,CS,Pending,2024-12-20,0000-00-00,401
841845,uptake1,B1,New,BeiJing,Chemistry,Clear,2024-12-23,2025-02-03,42
841848,下周回国,F1,Renewal,Vancouver,Bioengineering,Clear,2024-12-23,2025-02-22,61
841866,h1b秒issue,H1,New,BeiJing,Physics,Clear,2024-12-23,2025-02-05,44
841869,zen,H1,Renewal,GuangZhou,Statistics,Clear,2024-12-23,2025-02-18,57
841877,祈福,F1,Renewal,ShangHai,Molecular Biology,Clear,2024-12-23,2025-02-12,51
841926,aasthsth,H1,Renewal,Others,computer science,Clear,2024-12-23,2025-02-17,56
841991,喵喵,B1,New,ShangHai,EE,Clear,2024-12-23,2025-02-21,60
842112,让我赶快回,F1,Renewal,ShangHai,Design Technology,Clear,2024-12-23,2025-02-12,51
842145,求过,F1,Renewal,BeiJing,Computer Science,Clear,2024-12-23,2025-02-07,46
842194,noMushroom,F1,New,ShangHai,Mechanical Engineering,Clear,2024-12-23,2025-02-11,50
842235,快让我回NY�,F1,Renewal,ShangHai,Biology,Clear,2024-12-23,2025-02-03,42
842241,想去ProjectGr,B1,New,Europe,CS,Pending,2024-12-23,0000-00-00,398
842263,Bridges,F1,Renewal,Others,EE,Pending,2024-12-23,0000-00-00,398
842265,火火,F1,Renewal,BeiJing,Software Management,Clear,2024-12-23,2025-02-07,46
842272,barite,H1,New,ShenYang,Chemistry,Clear,2024-12-23,2025-02-06,45
842289,nacl1413,F1,New,GuangZhou,Information System,Clear,2024-12-23,2025-02-07,46
842301,XBB,F1,New,GuangZhou,Engineering & Technology,Clear,2024-12-23,2025-02-11,50
842342,wzy,F1,Renewal,ShangHai,ds,Pending,2024-12-23,0000-00-00,398
842382,速速下签,F1,Renewal,ShangHai,Chemistry,Clear,2024-12-23,2025-03-11,78
842384,nomadnoname,H1,New,GuangZhou,Information System,Clear,2024-12-23,2025-02-11,50
842159,求下签,O1,New,BeiJing,CS/AI,Clear,2024-12-24,2025-02-10,48
841872,firsec,L1,Renewal,ShangHai,CS,Clear,2024-12-26,2025-02-08,44
841885,顺利过,H1,New,ShangHai,EE,Pending,2024-12-26,0000-00-00,395
841919,快点过吧,F1,Renewal,BeiJing,Chemistry,Clear,2024-12-26,2025-03-25,89
841931,Aiaiai,H1,Renewal,BeiJing,ME,Clear,2024-12-26,2025-02-20,56
842029,404,B1,New,BeiJing,CS,Clear,2024-12-26,2025-02-07,43
842283,求下签,F1,Renewal,ShangHai,ECE,Pending,2024-12-26,0000-00-00,395
842058,仙人桥,H1,New,GuangZhou,EECS,Clear,2024-12-26,2025-02-22,58
842106,求求了,F1,Renewal,GuangZhou,biosta,Clear,2024-12-26,2025-02-07,43
842320,求求了让我,H1,New,BeiJing,Biomedical Engineering,Pending,2024-12-26,0000-00-00,395
841864,焦虑MAX,H1,New,ShenYang,statistic,Pending,2024-12-27,0000-00-00,394
841865,Avg_Joe,O1,New,Others,CS/AI,Clear,2024-12-27,2025-03-11,74
841873,kx,J1,New,HongKong,CS,Clear,2024-12-27,2025-02-04,39
841883,TTTT,F1,Renewal,ShangHai,MSE,Pending,2024-12-27,0000-00-00,394
841936,祈祷🙏,F1,Renewal,ShangHai,Biostat,Pending,2024-12-27,0000-00-00,394
842098,Jason,H1,New,Europe,ME,Clear,2024-12-27,2025-02-08,43
842111,LinuxStar,H1,Renewal,GuangZhou,CS,Clear,2024-12-27,2025-02-12,47
842121,快快下签8,F1,Renewal,ShangHai,Chemistry,Clear,2024-12-27,2025-02-19,54
842123,Sandy,F1,Renewal,ShangHai,Chemistry,Clear,2024-12-27,2025-02-11,46
842275,早日出签 �,F1,Renewal,ShangHai,CS PhD,Clear,2024-12-27,2025-02-24,59
842311,幸运过过过,O1,New,ShenYang,EE,Clear,2024-12-27,2025-02-26,61
842622,h1bcasek,H1,New,HongKong,EE,Clear,2024-12-27,2025-05-21,145
842338,55555,H1,New,ShangHai,Chemistry,Clear,2024-12-28,2025-03-04,66
841896,vv,F1,Renewal,ShangHai,Physics PhD,Pending,2024-12-30,0000-00-00,391
842013,跪求速速下,F1,Renewal,GuangZhou,CS,Clear,2024-12-30,2025-02-21,53
841878,get_it_approved,F1,Renewal,BeiJing,"chemical engineering, phd",Clear,2024-12-30,2025-02-14,46
841884,guobuqua,H1,New,ShenYang,Mechanical Engineering,Clear,2024-12-30,2025-02-07,39
841887,Ryan,F1,New,ShangHai,CS PhD,Clear,2024-12-30,2025-02-24,56
841917,quick-renew,H1,Renewal,BeiJing,Plant science,Clear,2024-12-30,2025-02-13,45
841923,Owen过过过,B1,New,BeiJing,Information and Communica,Pending,2024-12-30,0000-00-00,391
841959,求快下签,J1,New,BeiJing,Physics,Clear,2024-12-30,2025-02-24,56
841964,新加坡L2,L2,New,Others,CS,Clear,2024-12-30,2025-02-06,38
842139,Just Go,B1,Renewal,BeiJing,N/A,Pending,2024-12-30,0000-00-00,391
842147,早日回去上,H1,New,GuangZhou,Biotechnology,Clear,2024-12-30,2025-02-07,39
842166,bohe,H1,New,GuangZhou,biostats,Pending,2024-12-30,0000-00-00,391
842170,JYo,F1,New,GuangZhou,Engineering Management,Clear,2024-12-30,2025-02-14,46
842177,让我许个愿,F1,Renewal,ShangHai,Environmental Engineering,Clear,2024-12-30,2025-02-20,52
842204,Epitome,H1,Renewal,GuangZhou,CS,Clear,2024-12-30,2025-02-12,44
842206,Jess,H1,Renewal,GuangZhou,EE,Clear,2024-12-30,2025-02-10,42
842268,签证球球了,F1,Renewal,Others,Biomed Eng PhD,Pending,2024-12-30,0000-00-00,391
842294,March Meeting,B1,New,GuangZhou,Physics,Pending,2024-12-30,0000-00-00,391
842296,锦鲤附体,J1,Renewal,ShangHai,Bio,Clear,2024-12-30,2025-02-21,53
842298,JING,J1,New,BeiJing,Chemistry,Pending,2024-12-30,0000-00-00,391
842316,许愿issue,B1,New,ShangHai,EE,Pending,2024-12-30,0000-00-00,391
842335,疯了快要,H1,New,BeiJing,plasma physics,Clear,2024-12-30,2025-04-14,105
842351,hooper,J1,New,HongKong,CS,Pending,2024-12-30,0000-00-00,391
842437,求下签,F1,Renewal,ShangHai,EE,Clear,2024-12-30,2025-03-04,64
841924,拜拜顺利,J1,New,Ottawa,N/A,Pending,2024-12-31,0000-00-00,390
841925,马上过五年,F1,Renewal,BeiJing,Biomedical Engineering,Clear,2024-12-31,2025-02-28,59
842024,savannah,B1,New,BeiJing,CS,Clear,2024-12-31,2025-02-05,36
842027,jiheyi,O1,New,BeiJing,CS/AI,Clear,2024-12-31,2025-02-21,52
842075,bubububu,B1,New,HongKong,CS,Clear,2024-12-31,2025-02-12,43
842173,Harry,L1,Renewal,BeiJing,Communication Engineering,Clear,2024-12-31,2025-02-14,45
842226,Issued,F1,Renewal,ShangHai,Electrical Engineering,Clear,2024-12-31,2025-02-07,38
842287,喻家山野猪,B1,New,BeiJing,CS/EE,Clear,2024-12-31,2025-02-07,38
842292,卑微求下签,J1,New,ShangHai,Bioscience,Clear,2024-12-31,2025-02-27,58
842324,ReturnToWork,H1,New,ShangHai,Physics,Clear,2024-12-31,2025-02-26,57
842333,YL,F1,New,ShangHai,Chemistry,Clear,2024-12-31,2025-02-11,42
842359,koko,H1,New,BeiJing,ME,Clear,2024-12-31,2025-02-18,49
841892,lyyyzy,B1,New,Others,AI,Clear,2025-01-02,2025-02-18,47
841907,wyz2368,B1,Renewal,Others,CS/AI,Pending,2025-01-02,0000-00-00,388
841910,ddd,H1,Renewal,GuangZhou,CS,Clear,2025-01-02,2025-01-17,15
841914,Xiaohua,B1,New,ShenYang,Pattern Recognition and I,Pending,2025-01-02,0000-00-00,388
841916,赶不上开学,F1,New,ShangHai,Material engineering,Clear,2025-01-02,2025-02-18,47
841986,速速下签,F1,Renewal,Others,MSE,Clear,2025-01-02,2025-02-07,36
842031,paperknife,F1,Renewal,GuangZhou,Neuroscience,Clear,2025-01-02,2025-04-08,96
842051,求求下签,F1,New,BeiJing,MBA,Clear,2025-01-02,2025-04-01,89
842109,AAAI_Acc,B1,New,GuangZhou,CS PhD,Clear,2025-01-02,2025-02-06,35
842133,AAAIBJ,B1,New,BeiJing,AI,Clear,2025-01-02,2025-02-07,36
842213,aaa,F1,Renewal,GuangZhou,Computer Science,Clear,2025-01-02,2025-02-26,55
842230,kuaiissue,F1,Renewal,ShangHai,Computer Science,Clear,2025-01-02,2025-02-21,50
842260,下签求求�,F1,Renewal,BeiJing,CS / MLSys,Clear,2025-01-02,2025-02-07,36
842286,快点下签吧,F1,Renewal,GuangZhou,N/A,Pending,2025-01-02,0000-00-00,388
842309,stigin,B1,New,GuangZhou,Management,Clear,2025-01-02,2025-04-21,109
843083,垃圾桶里都,H1,Renewal,Others,EE,Clear,2025-01-02,2025-06-15,164
841908,我太难了,J1,New,GuangZhou,CS,Clear,2025-01-03,2025-02-14,42
841928,SKW666,F1,Renewal,GuangZhou,Transportation/Aviation,Clear,2025-01-03,2025-02-14,42
841930,misaren,B2,New,GuangZhou,Business English,Clear,2025-01-03,2025-01-08,5
841953,哗啦啦,B2,New,GuangZhou,CS,Pending,2025-01-03,0000-00-00,387
841965,Hawaii,F1,Renewal,GuangZhou,Medical Microbiology and,Pending,2025-01-03,0000-00-00,387
842086,🙏,O1,New,GuangZhou,HCI,Clear,2025-01-03,2025-02-24,52
842192,已经开学了,F1,Renewal,ShangHai,N/A,Clear,2025-01-03,2025-02-19,47
842244,qiuguohqq,F1,Renewal,ShangHai,EE,Clear,2025-01-03,2025-02-14,42
842259,球马上下签,H1,New,GuangZhou,N/A,Pending,2025-01-03,0000-00-00,387
842270,jiajia,B1,New,BeiJing,Computer Science,Clear,2025-01-03,2025-02-07,35
842277,LA Intern,J1,New,GuangZhou,CS,Clear,2025-01-03,2025-02-28,56
842331,被check到绝�,H1,Renewal,Vancouver,CE,Pending,2025-01-03,0000-00-00,387
842433,SSS,F1,New,GuangZhou,ECE,Clear,2025-01-03,2025-03-06,62
842434,Yb,H1,Renewal,HongKong,EE,Clear,2025-01-03,2025-03-18,74
841951,asdsa,F1,Renewal,Vancouver,ECE,Pending,2025-01-06,0000-00-00,384
841990,LiWinWin,B1,New,Others,CS,Clear,2025-01-06,2025-02-12,37
842010,AAAI,B1,New,Others,CS,Clear,2025-01-06,2025-02-19,44
842012,哭了,B2,New,ShangHai,Engineering and managemen,Clear,2025-01-06,2025-02-24,49
842021,Make it,H1,Renewal,GuangZhou,Statistics,Clear,2025-01-06,2025-02-18,43
842214,753345,O1,New,Others,CS,Pending,2025-01-06,0000-00-00,384
842253,等啊等,J1,New,Others,Chemical Engineering,Clear,2025-01-06,2025-02-18,43
842271,VICDDDD,H1,Renewal,ShenYang,EE,Clear,2025-01-06,2025-03-06,59
842273,allen1009,H1,Renewal,Vancouver,Computer Science,Pending,2025-01-06,0000-00-00,384
842303,求求了快下,H1,Renewal,GuangZhou,Cyber,Clear,2025-01-06,2025-02-13,38
842336,真的绷不住,F1,Renewal,GuangZhou,Ocean Science PhD,Clear,2025-01-06,2025-02-19,44
842339,123123123,H1,New,GuangZhou,ME,Pending,2025-01-06,0000-00-00,384
842367,还不批啊,L1,Renewal,ShangHai,N/A,Pending,2025-01-06,0000-00-00,384
842392,wuhanaaai,B2,New,Others,N/A,Clear,2025-01-06,2025-02-20,45
842451,bqtope,B1,New,Toronto,ECE,Clear,2025-01-06,2025-03-03,56
842501,VICDDDD,H1,Renewal,ShenYang,EE,Clear,2025-01-06,2025-03-06,59
841966,QINGGE,F1,Renewal,Toronto,Mechanical engineering,Clear,2025-01-07,2025-03-07,59
842050,老是被check,B2,Renewal,GuangZhou,Electromagnetic field  mi,Clear,2025-01-07,2025-02-19,43
842205,快快下签,H1,Renewal,ShangHai,Computer Science,Pending,2025-01-07,0000-00-00,383
842212,JJ9527,F1,Renewal,GuangZhou,Robotics Engineering,Clear,2025-01-07,2025-02-13,37
842264,快给过吧求,B1,New,ShenYang,AI,Clear,2025-01-07,2025-02-27,51
842328,J1过过过,J1,New,GuangZhou,Dental,Pending,2025-01-07,0000-00-00,383
842379,bangalore123,F1,Renewal,GuangZhou,Biotech Management,Pending,2025-01-07,0000-00-00,383
842428,七八个星天,H1,Renewal,ShangHai,Robotics,Clear,2025-01-07,2025-03-24,76
841982,AA00E5BD7B,H1,New,GuangZhou,Business analytic,Pending,2025-01-08,0000-00-00,382
841988,hgong,H1,New,ShangHai,Electrical Engineering an,Clear,2025-01-08,2025-02-18,41
841995,lucky77,B1,New,GuangZhou,CS,Clear,2025-01-08,2025-02-06,29
842023,求求下签吧,O1,Renewal,GuangZhou,CS,Clear,2025-01-08,2025-02-13,36
842089,啊B啊J啊H,B1,New,ShenYang,CS,Clear,2025-01-08,2025-02-21,44
842104,yl,H1,New,ShangHai,BME,Pending,2025-01-08,0000-00-00,382
842172,WUMU,B1,Renewal,BeiJing,AA,Clear,2025-01-08,2025-02-24,47
842317,uccuzzzz,B1,New,BeiJing,CS/AI,Pending,2025-01-08,0000-00-00,382
842354,AAAInoway,B1,New,BeiJing,Communication Engineering,Pending,2025-01-08,0000-00-00,382
842394,asdf97e,F1,Renewal,HongKong,CS,Clear,2025-01-08,2025-02-21,44
842600,anonymous,H4,New,Toronto,Computer Science,Clear,2025-01-08,2025-03-24,75
841996,请给我签证,F1,New,HongKong,MS in Business Analytics,Pending,2025-01-10,0000-00-00,380
842046,Nfeng,H4,New,GuangZhou,N/A,Clear,2025-01-10,2025-04-28,108
842181,whatever,O1,New,GuangZhou,CS,Clear,2025-01-10,2025-02-24,45
842222,suzuki,B2,New,ShenYang,CS,Clear,2025-01-10,2025-03-26,75
842243,五年plzzzzz,F1,New,Vancouver,CHEM E,Clear,2025-01-10,2025-02-15,36
842290,AAAI,B1,New,BeiJing,CS,Pending,2025-01-10,0000-00-00,380
842313,LoganDreamer,F1,Renewal,ShenYang,Chemistry,Clear,2025-01-10,2025-02-28,49
842326,fenlie,B1,New,Europe,CS,Pending,2025-01-10,0000-00-00,380
842353,签证不易,H1,Renewal,GuangZhou,ECE,Clear,2025-01-10,2025-02-28,49
842360,temp,H1,New,Toronto,System Engineering,Clear,2025-01-10,2025-03-11,60
842022,又被check,B1,New,ShenYang,ECE,Clear,2025-01-13,2025-03-07,53
842026,fy,H1,New,BeiJing,CS,Pending,2025-01-13,0000-00-00,377
842056,STUCKATCHINA,F1,Renewal,GuangZhou,CS,Clear,2025-01-13,2025-02-24,42
842092,这也能被che,H1,Renewal,GuangZhou,CS,Pending,2025-01-13,0000-00-00,377
842094,我要出去玩,B1,New,ShangHai,CS,Clear,2025-01-13,2025-02-28,46
842129,老天保佑,L1,New,ShangHai,robotics instructor,Pending,2025-01-13,0000-00-00,377
842130,dd,H1,New,ShangHai,Analytics,Clear,2025-01-13,2025-02-12,30
842234,fury,H1,New,ShangHai,CS,Clear,2025-01-13,2025-02-27,45
842282,bzssm,B1,New,BeiJing,CS,Clear,2025-01-13,2025-04-08,85
842288,求求啦,H4,New,Vancouver,CS,Clear,2025-01-13,2025-02-18,36
842357,希望尽快,H1,New,BeiJing,biomed,Clear,2025-01-13,2025-03-03,49
842363,老天保佑,B1,New,BeiJing,AI,Clear,2025-01-13,2025-02-24,42
842369,Mowanwan,H1,New,BeiJing,Biochemistry,Clear,2025-01-13,2025-02-27,45
842402,欧梨欧梨,B1,New,ShangHai,Environmental Science,Clear,2025-01-13,2025-03-14,60
842442,QAQ,B1,New,ShenYang,Physics,Clear,2025-01-13,2025-03-04,50
842467,PleaseApproveAS,H1,New,GuangZhou,CS,Clear,2025-01-13,2025-03-06,52
842474,PekingDuck,H1,Renewal,BeiJing,Biology,Clear,2025-01-13,2025-02-27,45
842487,chwuxm,B1,New,ShangHai,chemsitry,Clear,2025-01-13,2025-03-06,52
842041,好运来,H1,New,ShangHai,ECE,Pending,2025-01-14,0000-00-00,376
842063,求求求下签,B1,New,ShenYang,CS,Pending,2025-01-14,0000-00-00,376
842307,check20250114,B2,Renewal,Europe,CS,Pending,2025-01-14,0000-00-00,376
842381,wowowoxuan,O1,New,BeiJing,CS/AI,Clear,2025-01-14,2025-02-20,37
842383,timlee,H1,New,BeiJing,ECE,Clear,2025-01-14,2025-02-20,37
842391,我勒个去,F1,Renewal,Others,Data Science,Clear,2025-01-14,2025-02-27,44
842395,求下五年签,F1,New,GuangZhou,STEM,Clear,2025-01-14,2025-02-21,38
842411,广州疯了,H1,New,GuangZhou,STEM (management),Pending,2025-01-14,0000-00-00,376
842420,pan***@gmail.co,F1,Renewal,BeiJing,CS / AI,Clear,2025-01-14,2025-02-24,41
842443,zyj2240,H1,Renewal,BeiJing,CS,Clear,2025-01-14,2025-03-10,55
842486,ruaizai通,B2,New,ShangHai,N/A,Pending,2025-01-14,0000-00-00,376
842495,facheng,J1,New,Others,Petroleum Engineering,Pending,2025-01-14,0000-00-00,376
842057,lucky666,L1,New,ShangHai,N/A,Clear,2025-01-15,2025-02-20,36
842151,快下签吧求,H1,New,GuangZhou,Information Technology,Clear,2025-01-15,2025-03-07,51
842157,怎么又球球,H1,Renewal,Others,EE,Pending,2025-01-15,0000-00-00,375
842215,songks,H1,Renewal,Vancouver,ECE,Clear,2025-01-15,2025-02-21,37
842229,again/agian,L1,Renewal,Others,bio,Clear,2025-01-15,2025-03-05,49
842262,maxxiel,L1,New,ShangHai,AI,Clear,2025-01-15,2025-03-01,45
842085,cyanstring,F1,New,ShangHai,Microbiology,Pending,2025-01-16,0000-00-00,374
842100,sparkace,H1,Renewal,MexicoCity,CS,Clear,2025-01-16,2025-02-27,42
842319,meijindiyu,B2,New,BeiJing,CS,Clear,2025-01-16,2025-02-27,42
842380,Please,B1,New,Others,Informatics,Clear,2025-01-16,2025-03-03,46
842430,ddd,L1,New,Toronto,Chemistry,Clear,2025-01-16,2025-03-06,49
842465,hojicha,F1,Renewal,GuangZhou,CS,Clear,2025-01-16,2025-03-03,46
842520,Iamcheckee2025,H1,New,Toronto,DS,Clear,2025-01-16,2025-03-17,60
842088,hangoodluck,H1,New,GuangZhou,ECE,Pending,2025-01-17,0000-00-00,373
842197,签签签,B2,New,GuangZhou,STEM,Clear,2025-01-17,2025-03-12,54
842295,imissmydog,H1,New,HongKong,N/A,Clear,2025-01-17,2025-03-03,45
842344,下签三巨头,H1,Renewal,Others,EE,Pending,2025-01-17,0000-00-00,373
842348,troyzhpy,H1,New,GuangZhou,Data Science,Pending,2025-01-17,0000-00-00,373
842422,小猫,J1,New,Europe,Neuroscience,Clear,2025-01-17,2025-03-20,62
842473,KKFF,H1,New,GuangZhou,Biology,Clear,2025-01-17,2025-03-04,46
842490,佛系work from,H1,New,GuangZhou,DS,Clear,2025-01-17,2025-03-06,48
842552,心态要好,H1,New,GuangZhou,business analyst,Pending,2025-01-17,0000-00-00,373
842557,wuwuwu,J1,New,BeiJing,CS,Pending,2025-01-17,0000-00-00,373
842126,henryyyyy,H1,New,GuangZhou,ECE,Pending,2025-01-21,0000-00-00,369
842152,avisacat,F1,Renewal,GuangZhou,Physics,Clear,2025-01-21,2025-02-27,37
842175,boomap,B1,New,ShenYang,Computer Science,Pending,2025-01-21,0000-00-00,369
842240,chuck,F1,Renewal,BeiJing,Immunology STEM OPT,Clear,2025-01-21,2025-03-04,42
842258,Z,H1,Renewal,Toronto,CS,Clear,2025-01-21,2025-03-24,62
842315,放我回去工,H1,New,BeiJing,CS,Clear,2025-01-21,2025-03-03,41
842345,wen***@hotmail.,B1,New,ShenYang,N/A,Pending,2025-01-21,0000-00-00,369
842358,AA00E3WKQJ,H1,New,GuangZhou,CS,Clear,2025-01-21,2025-03-19,57
842362,boomap1,B1,New,ShenYang,Computer Science,Clear,2025-01-21,2025-02-27,37
842377,bait,B2,Renewal,HongKong,BME,Clear,2025-01-21,2025-04-02,71
842431,realzza早点�,F1,Renewal,Vancouver,AI/ML,Pending,2025-01-21,0000-00-00,369
842445,国外的牛马,L1,New,BeiJing,CS,Clear,2025-01-21,2025-02-27,37
842457,bh4fln,B1,New,BeiJing,CS/AI,Clear,2025-01-21,2025-03-12,50
842489,2025tiger,J1,New,Others,immunology,Clear,2025-01-21,2025-03-18,56
842499,afiom,H1,Renewal,BeiJing,Electrical & Computer Eng,Clear,2025-01-21,2025-03-07,45
842135,ZZ,H1,New,ShangHai,CE,Pending,2025-01-22,0000-00-00,368
842141,murray,B1,New,Others,EE,Clear,2025-01-22,2025-03-17,54
842228,renyi0403,H1,Renewal,BeiJing,CS,Clear,2025-01-22,2025-03-06,43
842281,Chris,J1,New,GuangZhou,CS / HCI,Clear,2025-01-22,2025-03-10,47
842355,快点下签回,H1,New,ShangHai,Design,Clear,2025-01-22,2025-02-27,36
842484,🙏🏼,O1,New,ShangHai,CS,Clear,2025-01-22,2025-03-06,43
842497,kss39,H1,New,BeiJing,CS,Clear,2025-01-22,2025-03-06,43
842155,这也要check�,B1,New,Others,Medicine,Clear,2025-01-23,2025-03-14,50
842340,都是命数,H1,Renewal,ShangHai,CS/AI,Clear,2025-01-23,2025-03-04,40
842371,sacramento61,B1,New,ShangHai,telecommunication,Clear,2025-01-23,2025-03-12,48
842459,早日下签,F1,Renewal,GuangZhou,STEM,Clear,2025-01-23,2025-03-21,57
842589,求顺利下签,H1,New,Others,EE,Pending,2025-01-23,0000-00-00,367
842188,FebDonePlease,B2,Renewal,BeiJing,CS,Clear,2025-01-24,2025-03-07,42
842293,enjoy,O1,New,BeiJing,Computer Science,Clear,2025-01-24,2025-04-07,73
842364,wallybob,F1,Renewal,Others,Food Science,Clear,2025-01-24,2025-03-28,63
842418,JiSiWoLe,H1,Renewal,ShangHai,ECE,Clear,2025-01-24,2025-03-06,41
842426,Difficult,J1,New,BeiJing,STEM,Clear,2025-01-24,2025-03-11,46
842427,阿里斯通,L1,New,ShangHai,Computer Science,Clear,2025-01-24,2025-03-05,40
842515,求求下签啊,J1,Renewal,Others,Clinical medicine,Pending,2025-01-24,0000-00-00,366
842480,什么时候才,F1,Renewal,HongKong,AI,Clear,2025-01-27,2025-03-07,39
842470,快快出签,H1,Renewal,Others,Business,Clear,2025-01-27,2025-03-07,39
842408,球球早下签,J1,New,HongKong,EEE,Clear,2025-01-28,2025-04-22,84
842567,早日拿到在,B1,New,Europe,Material Science,Clear,2025-01-28,2025-03-19,50
842251,赶紧下签吧,H1,Renewal,Vancouver,Data Science,Clear,2025-01-29,2025-03-05,35
842528,eddie,B1,New,Others,CS,Pending,2025-01-30,0000-00-00,360
842538,gtrdh,H1,Renewal,Europe,Immunology,Pending,2025-01-30,0000-00-00,360
842267,confused,L1,New,Vancouver,Design,Pending,2025-01-31,0000-00-00,359
